stage,stage_label,aggregate,holdout_tag,family_tag,slot_budget,variant,proxy,proxy_recall,served_attack_jobs,served_clean_jobs,backend_fail_count,average_service_cost_per_step
winner_replay,source-fixed winner replay,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,topk_expected_consequence,recovery_aware_proxy,0.698093220338983,161,22,158,0.6984477035106524
winner_replay,source-fixed winner replay,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,topk_expected_consequence,burden_proxy,0.7747635698476958,161,22,158,0.6984477035106524
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,current_product_proxy,0.23113964686998373,66,6,57,0.2330015330849636
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,additive_proxy,0.28333675775631834,66,6,57,0.2330015330849636
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.2695139911634757,66,6,57,0.2330015330849636
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,recovery_aware_proxy,0.23397976391231007,66,6,57,0.2330015330849636
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,burden_proxy,0.32600557855657153,66,6,57,0.2330015330849636
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,current_product_proxy,0.02006420545746387,3,0,3,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,additive_proxy,0.01828641873844258,3,0,3,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,backend_success_weighted_proxy,0.0,3,0,3,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,recovery_aware_proxy,0.012225969645868457,3,0,3,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,burden_proxy,0.01786078040418402,3,0,3,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,current_product_proxy,0.3944622792937394,86,9,75,0.306178791522794
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,additive_proxy,0.4186357098828849,86,9,75,0.306178791522794
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,backend_success_weighted_proxy,0.4050073637702504,86,9,75,0.306178791522794
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,recovery_aware_proxy,0.38785834738617153,86,9,75,0.306178791522794
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,burden_proxy,0.39623254536955904,86,9,75,0.306178791522794
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,current_product_proxy,0.645264847512039,147,7,125,0.5363040544886392
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,additive_proxy,0.691801931374562,147,7,125,0.5363040544886392
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.5007363770250366,147,7,125,0.5363040544886392
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,recovery_aware_proxy,0.6475548060708268,147,7,125,0.5363040544886392
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,burden_proxy,0.7288501557444925,147,7,125,0.5363040544886392
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_proposed,current_product_proxy,0.02006420545746387,3,1,4,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_proposed,additive_proxy,0.01828641873844258,3,1,4,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_proposed,backend_success_weighted_proxy,0.0,3,1,4,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_proposed,recovery_aware_proxy,0.012225969645868457,3,1,4,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_proposed,burden_proxy,0.01786078040418402,3,1,4,0.007153384200511128
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,topk_expected_consequence,current_product_proxy,0.5939004815409318,142,9,119,0.5896942819348472
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,topk_expected_consequence,additive_proxy,0.6507088555578366,142,9,119,0.5896942819348472
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,topk_expected_consequence,backend_success_weighted_proxy,0.5935198821796758,142,9,119,0.5896942819348472
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,topk_expected_consequence,recovery_aware_proxy,0.5948566610455321,142,9,119,0.5896942819348472
winner_replay,source-fixed winner replay,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,topk_expected_consequence,burden_proxy,0.6960497506088584,142,9,119,0.5896942819348472
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_oracle_upgrade,current_product_proxy,0.2855999999999996,92,11,88,0.23146562660221526
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_oracle_upgrade,additive_proxy,0.3562577447335815,92,11,88,0.23146562660221526
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.16769095697980704,92,11,88,0.23146562660221526
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_oracle_upgrade,recovery_aware_proxy,0.2721649484536079,92,11,88,0.23146562660221526
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_oracle_upgrade,burden_proxy,0.46083940282651,92,11,88,0.23146562660221526
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_proposed,current_product_proxy,0.0,0,0,0,0.0
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_proposed,additive_proxy,0.0,0,0,0,0.0
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_proposed,backend_success_weighted_proxy,0.0,0,0,0,0.0
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_proposed,recovery_aware_proxy,0.0,0,0,0,0.0
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,phase3_proposed,burden_proxy,0.0,0,0,0,0.0
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,topk_expected_consequence,current_product_proxy,0.31599999999999956,96,23,101,0.31366003428433686
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,topk_expected_consequence,additive_proxy,0.3837257331681127,96,23,101,0.31366003428433686
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,topk_expected_consequence,backend_success_weighted_proxy,0.21158911325724344,96,23,101,0.31366003428433686
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,topk_expected_consequence,recovery_aware_proxy,0.2981443298969068,96,23,101,0.31366003428433686
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,1,topk_expected_consequence,burden_proxy,0.4725974876442717,96,23,101,0.31366003428433686
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_oracle_upgrade,current_product_proxy,0.4335999999999991,122,15,111,0.3472461946006029
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_oracle_upgrade,additive_proxy,0.5163155720776542,122,15,111,0.3472461946006029
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.33625987708516275,122,15,111,0.3472461946006029
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_oracle_upgrade,recovery_aware_proxy,0.4247422680412363,122,15,111,0.3472461946006029
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_oracle_upgrade,burden_proxy,0.6038660089470411,122,15,111,0.3472461946006029
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_proposed,current_product_proxy,0.025199999999999993,3,1,4,0.016297350977964486
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_proposed,additive_proxy,0.020755885997521685,3,1,4,0.016297350977964486
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_proposed,backend_success_weighted_proxy,0.0,3,1,4,0.016297350977964486
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_proposed,recovery_aware_proxy,0.025979381443298963,3,1,4,0.016297350977964486
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,phase3_proposed,burden_proxy,0.014479667567674048,3,1,4,0.016297350977964486
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,topk_expected_consequence,current_product_proxy,0.465999999999999,125,23,123,0.4106443551776726
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,topk_expected_consequence,additive_proxy,0.5416150351094589,125,23,123,0.4106443551776726
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,topk_expected_consequence,backend_success_weighted_proxy,0.31782265144863947,125,23,123,0.4106443551776726
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,topk_expected_consequence,recovery_aware_proxy,0.44948453608247335,125,23,123,0.4106443551776726
winner_replay,source-fixed winner replay,v1,cfB_backloaded_1_seed20260522_off1200,cfB_backloaded,2,topk_expected_consequence,burden_proxy,0.6306665322562909,125,23,123,0.4106443551776726
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_oracle_upgrade,current_product_proxy,0.3477088948787052,84,1,77,0.24471670910423418
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_oracle_upgrade,additive_proxy,0.4150435674013327,84,1,77,0.24471670910423418
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.1500789889415481,84,1,77,0.24471670910423418
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_oracle_upgrade,recovery_aware_proxy,0.32892466935020026,84,1,77,0.24471670910423418
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_oracle_upgrade,burden_proxy,0.5119332551029915,84,1,77,0.24471670910423418
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_proposed,current_product_proxy,0.010781671159029633,2,0,1,0.009324632657178342
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_proposed,additive_proxy,0.011532547411583816,2,0,1,0.009324632657178342
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_proposed,backend_success_weighted_proxy,0.015797788309636643,2,0,1,0.009324632657178342
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_proposed,recovery_aware_proxy,0.011500862564692333,2,0,1,0.009324632657178342
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,phase3_proposed,burden_proxy,0.011094959133733418,2,0,1,0.009324632657178342
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,topk_expected_consequence,current_product_proxy,0.4291105121293789,93,1,85,0.27375142978542716
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,topk_expected_consequence,additive_proxy,0.4859046642747306,93,1,85,0.27375142978542716
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,topk_expected_consequence,backend_success_weighted_proxy,0.20063191153238538,93,1,85,0.27375142978542716
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,topk_expected_consequence,recovery_aware_proxy,0.4261069580218504,93,1,85,0.27375142978542716
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,1,topk_expected_consequence,burden_proxy,0.5488629818456616,93,1,85,0.27375142978542716
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_oracle_upgrade,current_product_proxy,0.543396226415093,115,1,99,0.38758343896759434
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_oracle_upgrade,additive_proxy,0.6067401332649914,115,1,99,0.38758343896759434
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.36176935229067925,115,1,99,0.38758343896759434
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_oracle_upgrade,recovery_aware_proxy,0.5359401955146621,115,1,99,0.38758343896759434
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_oracle_upgrade,burden_proxy,0.6823392572270287,115,1,99,0.38758343896759434
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_proposed,current_product_proxy,0.01832884097035038,5,1,5,0.013354141504863004
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_proposed,additive_proxy,0.023065094823167633,5,1,5,0.013354141504863004
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_proposed,backend_success_weighted_proxy,0.015797788309636643,5,1,5,0.013354141504863004
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_proposed,recovery_aware_proxy,0.01955146635997697,5,1,5,0.013354141504863004
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,phase3_proposed,burden_proxy,0.026627879155289504,5,1,5,0.013354141504863004
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,topk_expected_consequence,current_product_proxy,0.5768194070080848,119,2,102,0.40891730819550115
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,topk_expected_consequence,additive_proxy,0.6354433623782667,119,2,102,0.40891730819550115
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,topk_expected_consequence,backend_success_weighted_proxy,0.41074249605055285,119,2,102,0.40891730819550115
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,topk_expected_consequence,recovery_aware_proxy,0.5836687751581353,119,2,102,0.40891730819550115
winner_replay,source-fixed winner replay,v2,cfC_interleaved_0_seed20260611_off1260,cfC_interleaved,2,topk_expected_consequence,burden_proxy,0.6951345710378145,119,2,102,0.40891730819550115
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_oracle_upgrade,current_product_proxy,0.3972752043596724,79,14,81,0.39159316821362355
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_oracle_upgrade,additive_proxy,0.4082474226804122,79,14,81,0.39159316821362355
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.2860125260960335,79,14,81,0.39159316821362355
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_oracle_upgrade,recovery_aware_proxy,0.3874788494077827,79,14,81,0.39159316821362355
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_oracle_upgrade,burden_proxy,0.4801096311608609,79,14,81,0.39159316821362355
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_proposed,current_product_proxy,0.018528610354223398,3,1,4,0.006866519349164769
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_proposed,additive_proxy,0.017396907216494867,3,1,4,0.006866519349164769
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_proposed,backend_success_weighted_proxy,0.0,3,1,4,0.006866519349164769
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_proposed,recovery_aware_proxy,0.019176536943034367,3,1,4,0.006866519349164769
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,phase3_proposed,burden_proxy,0.016861231923313402,3,1,4,0.006866519349164769
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,topk_expected_consequence,current_product_proxy,0.38474114441416835,79,18,87,0.4046804762386475
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,topk_expected_consequence,additive_proxy,0.40038659793814424,79,18,87,0.4046804762386475
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,topk_expected_consequence,backend_success_weighted_proxy,0.2421711899791233,79,18,87,0.4046804762386475
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,topk_expected_consequence,recovery_aware_proxy,0.38635081782289843,79,18,87,0.4046804762386475
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,1,topk_expected_consequence,burden_proxy,0.45865106994550187,79,18,87,0.4046804762386475
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_oracle_upgrade,current_product_proxy,0.6228882833787448,116,21,117,0.5481279333360345
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_oracle_upgrade,additive_proxy,0.6378865979381438,116,21,117,0.5481279333360345
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.48643006263048044,116,21,117,0.5481279333360345
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_oracle_upgrade,recovery_aware_proxy,0.609701071630004,116,21,117,0.5481279333360345
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_oracle_upgrade,burden_proxy,0.7115584089126419,116,21,117,0.5481279333360345
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_proposed,current_product_proxy,0.033242506811989044,6,1,7,0.027472713723431366
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_proposed,additive_proxy,0.03195876288659798,6,1,7,0.027472713723431366
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_proposed,backend_success_weighted_proxy,0.0,6,1,7,0.027472713723431366
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_proposed,recovery_aware_proxy,0.03440496333897343,6,1,7,0.027472713723431366
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,phase3_proposed,burden_proxy,0.0380952206007552,6,1,7,0.027472713723431366
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,topk_expected_consequence,current_product_proxy,0.5569482288828324,110,31,122,0.5880298701476224
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,topk_expected_consequence,additive_proxy,0.5842783505154637,110,31,122,0.5880298701476224
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,topk_expected_consequence,backend_success_weighted_proxy,0.4467640918580378,110,31,122,0.5880298701476224
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,topk_expected_consequence,recovery_aware_proxy,0.5651438240270713,110,31,122,0.5880298701476224
winner_replay,source-fixed winner replay,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,topk_expected_consequence,burden_proxy,0.6470421528858608,110,31,122,0.5880298701476224
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,current_product_proxy,0.1727712508638562,64,9,68,0.24163899887967427
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,additive_proxy,0.2579157055986589,64,9,68,0.24163899887967427
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.07303370786516847,64,9,68,0.24163899887967427
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,recovery_aware_proxy,0.17302259887005642,64,9,68,0.24163899887967427
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,burden_proxy,0.37953029708262437,64,9,68,0.24163899887967427
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,current_product_proxy,0.008293020041465097,1,0,1,0.005028214987740082
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,additive_proxy,0.0071293772279304,1,0,1,0.005028214987740082
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,backend_success_weighted_proxy,0.0,1,0,1,0.005028214987740082
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,recovery_aware_proxy,0.008474576271186437,1,0,1,0.005028214987740082
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,burden_proxy,0.006555764975059065,1,0,1,0.005028214987740082
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,current_product_proxy,0.23013130615065644,70,19,84,0.32960235035383684
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,additive_proxy,0.3055147829733707,70,19,84,0.32960235035383684
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,backend_success_weighted_proxy,0.07303370786516847,70,19,84,0.32960235035383684
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,recovery_aware_proxy,0.22316384180790946,70,19,84,0.32960235035383684
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,burden_proxy,0.4152778119218809,70,19,84,0.32960235035383684
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,current_product_proxy,0.39460953697304785,102,14,108,0.36356667541960164
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,additive_proxy,0.4795554623610837,102,14,108,0.36356667541960164
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.12359550561797741,102,14,108,0.36356667541960164
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,recovery_aware_proxy,0.3898305084745764,102,14,108,0.36356667541960164
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,burden_proxy,0.6075684283090307,102,14,108,0.36356667541960164
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,current_product_proxy,0.011057360055286795,2,0,2,0.009099848826314916
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,additive_proxy,0.011742503669532424,2,0,2,0.009099848826314916
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,backend_success_weighted_proxy,0.0,2,0,2,0.009099848826314916
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,recovery_aware_proxy,0.011299435028248582,2,0,2,0.009099848826314916
winner_replay,source-fixed winner replay,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,burden_proxy,0.012806300777743397,2,0,2,0.009099848826314916
