source,B,verify_norm,trigger_loss,p_fused,severity_fused,fail_prediction,protected_value,pred_duration,pred_busy_steps,S0_no_burden_max_age_upper_bound,S0_age0_one_queued_no_active_score,S0_threshold,S0_ever_eligible_with_fixed_fields,AQ25_threshold,AQ25_accept,interpretation
OPSD_DE_2016-05-15,1,0.0034370197152023955,0.006874511018395424,0.026116981300697353,0.2675,0.0,0.0069862924979365425,3.7018435434861616,1,-0.3125924068176019,-0.7341263301214368,0.1,False,0.08014665407778288,False,post-hoc formula evaluation; not a policy rollout; frozen model validity not re-established
OPSD_DE_2016-05-15,2,0.0034370197152023955,0.006874511018395424,0.026116981300697353,0.2675,0.0,0.0069862924979365425,3.7018435434861616,1,-0.41259240681760195,-0.5733593684695194,0.1,False,0.08014665407778288,False,post-hoc formula evaluation; not a policy rollout; frozen model validity not re-established
OPSD_DE_2016-07-15,1,0.0035619221069889398,0.0063499584794044495,0.025415980785487013,0.2675,0.09090909090909091,0.0061807044182888874,3.785498944195834,1,-0.32151608816517874,-0.7430500114690136,0.1,False,0.08014665407778288,False,post-hoc formula evaluation; not a policy rollout; frozen model validity not re-established
OPSD_DE_2016-07-15,2,0.0035619221069889398,0.0063499584794044495,0.025415980785487013,0.2675,0.09090909090909091,0.0061807044182888874,3.785498944195834,1,-0.42151608816517877,-0.5822830498170962,0.1,False,0.08014665407778288,False,post-hoc formula evaluation; not a policy rollout; frozen model validity not re-established
